Tutorial Group,Student ID,School,Name,Gender,CGPA,Assigned_Group,Vector_Displacement
G-107,4572,EEE,Arjun Sinha,Male,4.09,G-107-8,1.184019
G-107,2715,MAE,Harvey Lim,Male,3.88,G-107-8,1.265414
G-107,3867,CoB (NBS),Zane Navarro,Male,4.18,G-107-9,0.464502
G-107,149,MAE,Ananya Roy,Female,4.08,G-107-9,1.024006
G-107,2012,SSS,Charu Iyer,Female,3.92,G-107-9,1.104876
G-107,5132,ASE,Min-Jung Kim,Female,3.85,G-107-9,1.145901
G-107,180,CEE,Kai Qiang,Male,4.04,G-107-9,1.304031
G-107,1033,WKW SCI,Tanishq Reddy,Male,3.92,G-107-10,0.464876
G-107,2475,SPMS,Madison Torres,Female,4.12,G-107-10,1.024108
G-107,992,SSS,Amara Siti,Female,4.03,G-107-10,1.104058
G-107,937,ASE,Nina Binti Noor,Female,3.86,G-107-10,1.145731
G-107,5960,CEE,Yuri Grigorev,Male,4.1,G-107-10,1.304041
G-108,3276,CCDS,Shahril Bin Hamid,Male,4.1,G-108-1,1.018011
G-108,3128,EEE,Harini Nair,Female,4.02,G-108-1,1.05816
G-108,3913,SSS,Randy Lim,Male,3.88,G-108-1,1.099652
G-108,2597,CCEB,Renee Lee,Female,4.01,G-108-1,1.178214
G-108,3985,SPMS,Asher Thompson,Male,4.52,G-108-1,1.305632
G-108,1678,CCDS,Cameron Ward,Male,4.19,G-108-2,1.018456
G-108,2564,EEE,Tara Lim,Female,4.19,G-108-2,1.058456
G-108,3972,CEE,Malia Tan,Female,4.08,G-108-2,1.138
G-108,2509,CoE,Hugo Long,Male,4.06,G-108-2,1.218022
G-108,3921,ADM,Camila Allen,Female,4,G-108-2,1.298277
G-108,5266,WKW SCI,Julian Wu,Male,4.12,G-108-3,0.338054
G-108,4574,CCDS,Hina Waseem,Female,3.95,G-108-3,1.01871
G-108,2130,SSS,Kendrick Alvarado,Male,4.18,G-108-3,1.098375
G-108,3184,CCEB,Lindsey Lin,Female,4.1,G-108-3,1.178011
G-108,5733,MAE,Chen Ming,Male,4.11,G-108-3,1.218029
G-108,1923,CoB (NBS),Noah Gray,Male,4.06,G-108-4,0.338022
G-108,5469,CCDS,Sakura Yamamoto,Female,4.21,G-108-4,1.018643
G-108,1538,EEE,Shreya Rani,Female,4.22,G-108-4,1.058749
G-108,2141,CEE,Raj Patel,Male,3.8,G-108-4,1.141208
G-108,4297,MAE,Rizqi Bin Farhan,Male,4.15,G-108-4,1.218178
G-108,2027,CCDS,Mason King,Male,4.18,G-108-5,1.018375
G-108,2511,EEE,Hana Watanabe,Female,4.18,G-108-5,1.058375
G-108,4495,CEE,Rajendra Kumar,Male,4.01,G-108-5,1.138214
G-108,5576,MAE,Pooja Nair,Female,4.03,G-108-5,1.218113
G-108,2663,NIE,Liam Reddy,Male,4.02,G-108-5,1.29816
G-108,2303,CCDS,Ruby Diaz,Female,4.12,G-108-6,1.018054
G-108,2362,EEE,Zheng Guo,Male,4.08,G-108-6,1.058
G-108,5244,CEE,Nguyen Van Cuong,Male,4.02,G-108-6,1.13816
G-108,4720,CoE,Qing Liu,Female,4.11,G-108-6,1.218029
G-108,1905,MSE,Nadya Zainal,Female,4.09,G-108-6,1.298002
G-108,2470,CoB (NBS),Riya Mehta,Female,4.02,G-108-7,0.33816
G-108,2926,CCDS,Aarav Nair,Male,3.89,G-108-7,1.019493
G-108,1339,SSS,Shun Takahashi,Male,4.11,G-108-7,1.098029
G-108,1941,CCEB,Sophia Lee,Female,4.22,G-108-7,1.178749
G-108,5110,SBS,Sheng Liu,Female,4.14,G-108-7,1.258129
G-108,3252,CoB (NBS),Samuel Lee,Male,4.02,G-108-8,0.33816
G-108,1590,CCDS,Yan Mei,Female,3.87,G-108-8,1.019818
G-108,1809,SSS,Ivy Wang,Female,3.89,G-108-8,1.099493
G-108,3933,CEE,Matthew Martinez,Male,4.57,G-108-8,1.147479
G-108,3193,SoH,Siti Aisya Binti Ibrahim,Female,4,G-108-8,1.258277
G-108,5153,CoB (NBS),Caleb Parker,Male,4.18,G-108-9,0.338375
G-108,4881,EEE,Maya Devi,Female,4,G-108-9,1.058277
G-108,2614,SSS,Vidya Menon,Female,4.07,G-108-9,1.098007
G-108,3362,CCEB,Zeeshan Ahmed,Male,4.06,G-108-9,1.178022
G-108,1643,SBS,Mae Chang,Female,4.02,G-108-9,1.25816
G-108,4890,WKW SCI,Rafika Binti Harun,Female,3.9,G-108-10,0.339342
G-108,5588,EEE,Shoji Takahashi,Male,4.11,G-108-10,1.058029
G-108,2616,SSS,Priya Menon,Female,4.09,G-108-10,1.098002
G-108,2716,CoE,Liang Bo,Male,4.19,G-108-10,1.218456
G-108,5322,SoH,Rajiv Nair,Male,4.02,G-108-10,1.25816
G-109,446,CoB (NBS),Hanh Pham,Female,4.09,G-109-1,0.266801
G-109,3377,CCEB,Zoey Chen,Female,4.15,G-109-1,0.906974
G-109,4933,EEE,Hussain Bin Mohd,Male,4,G-109-1,1.027082
G-109,1135,CEE,Sofia Wong,Female,4.2,G-109-1,1.187338
G-109,225,NIE,Shahril Bin Muni,Male,4.05,G-109-1,1.386846
G-109,3577,CoB (NBS),Hana Takemura,Female,4.11,G-109-2,0.266827
G-109,1409,CCEB,Miriam Tan,Female,4.02,G-109-2,0.906964
G-109,892,EEE,Phan Van Hoa,Male,4.17,G-109-2,1.027096
G-109,3273,MAE,Kanti Gupta,Female,4.17,G-109-2,1.147096
G-109,3662,CCDS,Nitin Chaudhary,Male,4.01,G-109-2,1.227019
G-109,4098,WKW SCI,Shahrir Bin Rahman,Male,3.9,G-109-3,0.468154
G-109,4376,CCEB,Carmen Tan,Female,4.3,G-109-3,0.908666
G-109,2958,CCDS,Ophelia Santos,Female,4.01,G-109-3,1.027019
G-109,973,EEE,Zhi Wei Lim,Male,4.22,G-109-3,1.02754
G-109,3169,SoH,Alina Smith,Female,4.01,G-109-3,1.227019
G-109,5299,CoB (NBS),Ifti Binti Rahman,Female,4.2,G-109-4,0.267338
G-109,263,CCEB,Norah Ng,Female,4.14,G-109-4,0.906925
G-109,224,EEE,Alvin Dela Cruz,Male,3.96,G-109-4,1.027415
G-109,2533,SPMS,Lina Teo,Female,4.14,G-109-4,1.186925
G-109,3016,CEE,Kendrick White,Male,4,G-109-4,1.387082
G-109,3658,EEE,Alia Mohd,Female,3.91,G-109-5,0.828011
G-109,5595,CCDS,Sana Rehman,Female,4.11,G-109-5,1.026827
G-109,5059,EEE,Logan Harris,Male,4.22,G-109-5,1.02754
G-109,4029,SSS,Nova Ong,Female,4.08,G-109-5,1.226801
G-109,3953,CoE,James Taylor,Male,4.09,G-109-5,1.426801
G-109,1426,CoB (NBS),Wendy Cheung,Female,4.18,G-109-6,0.267169
G-109,4225,CCEB,Liu Hong,Female,4.12,G-109-6,0.906852
G-109,1744,EEE,Fangling,Male,4.05,G-109-6,1.026846
G-109,4327,CCDS,Arav Singh,Female,3.89,G-109-6,1.028305
G-109,1960,SPMS,Ajay Reddy,Male,4.17,G-109-6,1.387096
G-109,1661,CoB (NBS),Suriya Tan,Female,4.19,G-109-7,0.267249
G-109,1956,CCEB,Zarina Binti Ibrahim,Female,3.9,G-109-7,0.908154
G-109,150,EEE,Kong Wei Tan,Male,4.22,G-109-7,1.02754
G-109,5313,MSE,Nia Carter,Female,4.14,G-109-7,1.186925
G-109,686,NIE,Rameez Shah,Male,3.96,G-109-7,1.387415
G-109,3429,CoB (NBS),Samantha Wilson,Female,4.22,G-109-8,0.26754
G-109,458,CCEB,Harlow Chen,Female,4.26,G-109-8,0.908039
G-109,5018,EEE,Raj Patel,Male,4.05,G-109-8,1.026846
G-109,5620,MAE,Riya Verma,Female,3.85,G-109-8,1.14899
G-109,3729,CCDS,Kenta Suzuki,Male,4.02,G-109-8,1.226964
G-109,4796,CoB (NBS),Cassidy Wang,Female,4.12,G-109-9,0.266852
G-109,695,CCEB,Xuefeng,Female,4,G-109-9,0.907082
G-109,1330,EEE,Cheng Wei Yeo,Male,4.2,G-109-9,1.027338
G-109,3406,MAE,Ritika Joshi,Female,3.9,G-109-9,1.148154
G-109,5411,CCDS,Cole Moore,Male,4.17,G-109-9,1.227096
G-109,4954,CoB (NBS),Nori Matsuda,Female,4.2,G-109-10,0.267338
G-109,1442,CCEB,Maya Binti Rahim,Female,3.95,G-109-10,0.907518
G-109,114,EEE,Noah Harris,Male,4.01,G-109-10,1.027019
G-109,293,SBS,Claire Bennett,Female,4.06,G-109-10,1.226823
G-109,1482,MSE,Asad Ali,Male,4.11,G-109-10,1.386827
G-110,4135,CCDS,Anjali Sharma,Female,4.1,G-110-1,0.98682
G-110,6000,SSS,Alaina Chang,Female,4.15,G-110-1,1.02701
G-110,4221,CCEB,Emma Black,Female,4.03,G-110-1,1.106891
G-110,3313,CEE,Nash Tan,Male,4.06,G-110-1,1.266812
G-110,2481,NIE,Rohan Shah,Male,4.18,G-110-1,1.307219
G-110,1019,CoB (NBS),Cheng Wu,Female,4.01,G-110-2,0.226983
G-110,812,CCDS,Quang Vu,Female,4.14,G-110-2,0.986956
G-110,581,EEE,Wendy Chia,Female,4.19,G-110-2,1.067305
G-110,4303,MAE,Jason Lam,Male,4,G-110-2,1.227041
G-110,3485,CEE,Nashit Lee,Male,4.15,G-110-2,1.26701
G-110,2044,CoB (NBS),Avery Chan,Female,4.21,G-110-3,0.227501
G-110,5940,MAE,Zara Binti,Female,4.03,G-110-3,1.026891
G-110,4607,CoE,Fatima Binti,Female,4.02,G-110-3,1.106933
G-110,2800,SSS,Eric Wong,Male,4.01,G-110-3,1.226983
G-110,547,MSE,Tobias Alonzo,Male,4.16,G-110-3,1.307072
G-110,3908,CoB (NBS),Alana Lee,Female,4.19,G-110-4,0.227305
G-110,1015,SSS,Nurul Izzah,Female,4.03,G-110-4,1.026891
G-110,4858,CCEB,Ashlyn Wu,Female,4.01,G-110-4,1.106983
G-110,2275,MAE,Shi Wei Lim,Male,4.1,G-110-4,1.22682
G-110,5376,NIE,Vincent Lim,Male,4.08,G-110-4,1.3068
G-110,4423,CoB (NBS),Laila Thomas,Female,4.18,G-110-5,0.227219
G-110,183,MAE,Madison Edwards,Female,4,G-110-5,1.027041
G-110,5776,MSE,Olga Reyes,Female,4.06,G-110-5,1.106812
G-110,5221,CCDS,Faisal Malik,Male,4.15,G-110-5,1.18701
G-110,2347,NIE,Gage Yang,Male,4.01,G-110-5,1.306983
G-110,5662,CoB (NBS),Rina Ahmad,Female,4.01,G-110-6,0.226983
G-110,5666,CCDS,Anya Bogdanova,Female,3.94,G-110-6,0.987557
G-110,4295,SBS,Aubrey Davis,Female,4.17,G-110-6,1.107142
G-110,3664,SSS,Kevin Ross,Male,4.11,G-110-6,1.226842
G-110,2975,EEE,Jia Wei,Male,4.16,G-110-6,1.267072
G-110,827,CCDS,Sukanya Das,Female,4.03,G-110-7,0.986891
G-110,3578,SSS,Yuna Takahashi,Female,4.11,G-110-7,1.026842
G-110,3277,SBS,Akemi Watanabe,Female,3.87,G-110-7,1.108524
G-110,3249,CEE,Wei Jun,Male,4.1,G-110-7,1.26682
G-110,1313,CoE,Silas Kim,Male,4.27,G-110-7,1.308281
G-110,4591,WKW SCI,Jaxon Lee,Male,4.06,G-110-8,0.426812
G-110,5349,MAE,Ying Mei,Female,4.11,G-110-8,1.026842
G-110,3031,CCEB,Brianna Foster,Female,4.09,G-110-8,1.106806
G-110,2531,EEE,Anthony Liu,Male,4.06,G-110-8,1.266812
G-110,941,MSE,Jamal Bin Rahman,Male,4.01,G-110-8,1.306983
G-110,3138,CCDS,Mizuki Yamashita,Female,4.03,G-110-9,0.986891
G-110,5569,EEE,Riley Baker,Female,4.03,G-110-9,1.066891
G-110,1511,SBS,Nadia Binti,Female,4.03,G-110-9,1.106891
G-110,3396,SoH,Wren Tsai,Female,4.16,G-110-9,1.187072
G-110,3986,ASE,Glenn Wong,Male,4.05,G-110-9,1.38683
G-110,4761,CoB (NBS),Rajesh Desai,Male,3.95,G-110-10,0.427451
G-110,1985,CEE,Chloe Turner,Female,4.01,G-110-10,1.066983
G-110,1186,CoE,Sarah Wang,Female,4.17,G-110-10,1.107142
G-110,1402,SPMS,Nora Alia,Female,4.08,G-110-10,1.1868
G-110,1262,LKCMedicine,Samuel Cook,Male,4.02,G-110-10,1.386933
G-111,3700,CoB (NBS),Shreya Iyer,Female,4.08,G-111-1,0.359202
G-111,2043,EEE,Liam Wright,Male,4.17,G-111-1,0.999473
G-111,343,CEE,Raghav Reddy,Male,4.03,G-111-1,1.159332
G-111,2754,CCDS,Ethan James,Male,4.15,G-111-1,1.159357
G-111,377,ADM,Gina Wong,Female,4.17,G-111-1,1.239473
G-111,3295,CoB (NBS),Panshi,Male,4.3,G-111-2,0.281008
G-111,5553,EEE,Tyler Reddy,Male,4.15,G-111-2,0.999357
G-111,4994,SSS,Madison Bailey,Female,4.03,G-111-2,1.159332
G-111,2952,SPMS,Deng Jian,Male,4.17,G-111-2,1.159473
G-111,582,CCDS,Sophie Mendoza,Female,3.9,G-111-2,1.240605
G-111,1466,CoB (NBS),Kartik Reddy,Male,4.3,G-111-3,0.281008
G-111,2865,EEE,Parker Martin,Male,3.8,G-111-3,1.002504
G-111,5599,MAE,Violet Perez,Female,4.15,G-111-3,1.119357
G-111,1149,SoH,Thomas Harris,Male,4.15,G-111-3,1.159357
G-111,5663,ADM,Manisha Gupta,Female,4.15,G-111-3,1.239357
G-111,5698,WKW SCI,Tristan Young,Male,3.89,G-111-4,0.280759
G-111,5074,EEE,Willow Chen,Female,4.25,G-111-4,1.080258
G-111,4762,MAE,Nisha Malhotra,Female,4.1,G-111-4,1.119206
G-111,5754,SoH,Gideon Green,Male,4.15,G-111-4,1.159357
G-111,444,CoE,Hao Xun,Male,4.14,G-111-4,1.239311
G-111,2541,CoB (NBS),Wang Ming,Male,4.22,G-111-5,0.279903
G-111,2238,EEE,Hong Mei,Female,4.22,G-111-5,1.079903
G-111,5638,MAE,Haojun,Female,4,G-111-5,1.119506
G-111,3771,SPMS,Oliver Chan,Male,4.02,G-111-5,1.159382
G-111,4682,ADM,Lily Scott,Female,4.03,G-111-5,1.239332
G-111,1318,CoB (NBS),Mila Cook,Female,4.12,G-111-6,0.359243
G-111,5012,MAE,Silas Wu,Male,4.02,G-111-6,1.039382
G-111,5213,SSS,Trisha Joshi,Female,4.12,G-111-6,1.159243
G-111,3119,CEE,Xiong Wei Tan,Male,4.2,G-111-6,1.159707
G-111,2187,NIE,Dewi Sari,Female,4.02,G-111-6,1.279382
G-111,5554,EEE,Caleb Gray,Male,4.1,G-111-7,0.999206
G-111,3846,SSS,Mateo Huang,Male,4.52,G-111-7,1.086686
G-111,203,SSS,Angela Lim,Female,4.04,G-111-7,1.15929
G-111,5127,NIE,Hiroshi Matsumoto,Male,3.87,G-111-7,1.201091
G-111,2874,SBS,Harper Tan,Female,3.92,G-111-7,1.320321
G-111,221,CoB (NBS),Jasmine Rivera,Female,4.04,G-111-8,0.35929
G-111,3481,MAE,Afreen Bukhari,Male,4.12,G-111-8,1.039243
G-111,5350,CEE,Tian Hua,Male,4.09,G-111-8,1.1592
G-111,1621,ASE,Shinichi Nakagawa,Male,4.17,G-111-8,1.199473
G-111,4057,CCEB,Samira Khan,Female,3.9,G-111-8,1.280605
G-111,2276,WKW SCI,Haruto Suzuki,Male,4.04,G-111-9,0.27929
G-111,3532,EEE,Deena Binti Mohd,Female,4.15,G-111-9,1.079357
G-111,1902,SSS,Dylan Wang,Male,4.02,G-111-9,1.079382
G-111,2822,SPMS,Aisha Ali,Female,4.13,G-111-9,1.239273
G-111,4568,CCDS,Chandni Verma,Female,3.9,G-111-9,1.240605
G-111,2491,CoB (NBS),Penny Wong,Female,4.25,G-111-10,0.360258
G-111,4962,MAE,Tae-Jin Kim,Male,3.91,G-111-10,1.040459
G-111,2103,SoH,Jaxon Wu,Male,4.18,G-111-10,1.159543
G-111,1682,ASE,Jaxon Green,Male,4.02,G-111-10,1.199382
G-111,4798,CCEB,Siti Nurhaliza Binti Idris,Female,3.8,G-111-10,1.282504
G-112,2625,CCDS,Layla Reddy,Female,4.52,G-112-1,0.945269
G-112,5830,MAE,Alice Wang,Female,4.05,G-112-1,0.978524
G-112,1159,EEE,Caleb Mitchell,Male,4.09,G-112-1,1.17841
G-112,5151,CoE,Owais Javed,Male,4.15,G-112-1,1.218479
G-112,1021,LKCMedicine,Linda Thomas,Female,3.86,G-112-1,1.220813
G-112,5019,CCDS,Farah Binti Ibrahim,Female,4.25,G-112-2,0.939234
G-112,4503,CoE,Rowena Mendoza,Female,4.12,G-112-2,1.018408
G-112,5343,SBS,Ursula Turner,Female,4.04,G-112-2,1.138572
G-112,2257,EEE,Min Zhang,Male,4.3,G-112-2,1.179912
G-112,1500,ASE,Jagdeep Singh,Male,3.92,G-112-2,1.419778
G-112,5890,CoB (NBS),Ella Zhao,Female,4.22,G-112-3,0.258923
G-112,1838,MAE,Sofia Khanna,Female,4.01,G-112-3,0.978766
G-112,1120,CCDS,Lincoln Yang,Male,4.15,G-112-3,1.138479
G-112,1723,EEE,Ashton Lee,Male,4.03,G-112-3,1.178629
G-112,2229,CoE,Dong Chen,Male,4.2,G-112-3,1.218756
G-112,3967,CCDS,Uma Lopez,Female,4.22,G-112-4,0.938923
G-112,2451,MAE,Fatima Noor,Female,4.21,G-112-4,0.978836
G-112,4680,SSS,Laila Shah,Female,4,G-112-4,1.138846
G-112,5966,EEE,Kyle Yip,Male,4.02,G-112-4,1.178693
G-112,1450,MSE,Zeke Yang,Male,4.09,G-112-4,1.41841
G-112,5487,MAE,Asha Tan,Female,4.1,G-112-5,0.978401
G-112,2745,CCEB,Sakura Watanabe,Female,4.17,G-112-5,1.098566
G-112,5038,CCDS,Ravi Deshmukh,Male,4.2,G-112-5,1.138756
G-112,4938,ADM,Keiko Mori,Female,3.9,G-112-5,1.180091
G-112,799,NIE,Sanjay Kapoor,Male,4.15,G-112-5,1.418479
G-112,5296,CCDS,Penny Kwan,Female,4.09,G-112-6,0.93841
G-112,4234,EEE,Emma Davis,Female,4.13,G-112-6,0.978424
G-112,1251,SSS,Ngoc Ho,Female,4.08,G-112-6,1.138426
G-112,1044,CoE,Cameron Tan,Male,4.11,G-112-6,1.218401
G-112,5882,CCEB,Ryuu Tanaka,Male,4.1,G-112-6,1.298401
G-112,1622,CCDS,Talia Li,Female,4.18,G-112-7,0.938621
G-112,583,MAE,Mackenzie Russell,Female,4.03,G-112-7,0.978629
G-112,4150,SBS,Bridgette Villanueva,Female,4.15,G-112-7,1.138479
G-112,2073,EEE,Chen Yu,Male,4.06,G-112-7,1.178483
G-112,486,SSS,Rocco Ong,Male,4.09,G-112-7,1.33841
G-112,3437,CoB (NBS),Bingqi,Male,4.05,G-112-8,0.458524
G-112,44,EEE,Irene Cheung,Female,4.15,G-112-8,0.978479
G-112,3042,CCEB,Elena Brown,Female,4.2,G-112-8,1.098756
G-112,1032,MAE,Fadli Hidayat,Male,4.2,G-112-8,1.178756
G-112,3457,CoE,Theo Cooper,Male,3.9,G-112-8,1.220091
G-112,2654,MAE,Charlotte Robinson,Female,4.09,G-112-9,0.97841
G-112,239,CCEB,Katia Tan,Female,4.04,G-112-9,1.098572
G-112,1936,SoH,Mai Le,Female,4.09,G-112-9,1.17841
G-112,4083,ADM,Sophia Moore,Female,4.03,G-112-9,1.178629
G-112,5042,CEE,Tarun Nair,Male,4.17,G-112-9,1.418566
G-112,502,CCDS,Fern Adams,Female,4.14,G-112-10,0.938447
G-112,1022,CoE,Riley Jackson,Female,4.15,G-112-10,1.018479
G-112,3907,SBS,Ritika Patel,Female,4.16,G-112-10,1.138518
G-112,369,SoH,Maris Tsai,Female,3.88,G-112-10,1.180436
G-112,1492,SPMS,Jackson Yang,Male,4.04,G-112-10,1.418572
G-113,5910,WKW SCI,Amina Rahman,Female,3.85,G-113-1,0.284865
G-113,5959,CCDS,Kendall Zhang,Female,4.17,G-113-1,0.963738
G-113,4350,CCDS,Isaac Wright,Male,4.11,G-113-1,1.083325
G-113,2955,SPMS,Diana Prince,Female,4.15,G-113-1,1.163569
G-113,5465,CEE,Ahmad bin Ismail,Male,4.07,G-113-1,1.28321
G-113,3726,SoH,Diana Binti Azhar,Female,3.95,G-113-2,1.083633
G-113,2261,CCDS,Sadia Noor,Female,4.14,G-113-2,0.963496
G-113,5170,SSS,Oscar Lee,Male,4.15,G-113-2,1.083569
G-113,1042,EEE,Jasper Wang,Male,4.3,G-113-2,1.165621
G-113,4056,SPMS,Han Chen Lim,Male,3.8,G-113-2,1.285781
G-113,2906,CoB (NBS),Yara Chen,Female,3.88,G-113-3,0.284411
G-113,5232,SSS,Samantha Yang,Female,4.2,G-113-3,0.964053
G-113,3990,CCDS,Brayden Torres,Male,4.09,G-113-3,1.083252
G-113,5214,SoH,Zahid Bin Rahman,Male,4.1,G-113-3,1.203285
G-113,5457,CEE,Leonardo Thomas,Male,4.06,G-113-3,1.283201
G-113,5030,SSS,Lara Lim,Female,4.09,G-113-4,0.963252
G-113,3520,EEE,Suman Singh,Female,3.95,G-113-4,1.043633
G-113,5843,SoH,Taojie,Female,4.05,G-113-4,1.083201
G-113,3327,CCEB,Maya Rahayu,Female,4.2,G-113-4,1.164053
G-113,2114,MAE,Farrell Mendoza,Male,4.04,G-113-4,1.363208
G-113,1631,CoB (NBS),Fatima Khan,Female,4.06,G-113-5,0.283201
G-113,2217,CCDS,Clara Yang,Female,4.12,G-113-5,0.963374
G-113,5346,SSS,Jamal Santos,Male,4.08,G-113-5,1.083227
G-113,4460,EEE,Zhang Bo,Male,4.03,G-113-5,1.163223
G-113,5853,NIE,Sonia Iyer,Female,4.03,G-113-5,1.243223
G-113,2539,SoH,Kimi Wibowo,Female,4.05,G-113-6,1.083201
G-113,2922,SSS,Violet Ward,Female,4.01,G-113-6,0.963277
G-113,1496,CCDS,Adrian Tan,Male,4.02,G-113-6,1.083246
G-113,4655,EEE,Zahrah Binti Noor,Male,4.15,G-113-6,1.163569
G-113,1248,CoE,Natalie Chen,Female,4.05,G-113-6,1.243201
G-113,357,CoB (NBS),Vikram Joshi,Male,4.01,G-113-7,0.403277
G-113,338,SSS,Elizaveta Antonova,Female,3.89,G-113-7,0.964276
G-113,3228,CCDS,Yusuf Bin Sulaiman,Male,4.1,G-113-7,1.083285
G-113,5000,CCEB,Tess Tsai,Female,4.22,G-113-7,1.164302
G-113,5544,ADM,Isaiah Murphy,Male,4.05,G-113-7,1.323201
G-113,4565,CoB (NBS),Rohan Tan,Male,4.17,G-113-8,0.403738
G-113,475,EEE,Zara Price,Female,3.85,G-113-8,1.044865
G-113,5247,SoH,Alya Binti Mohd,Female,3.94,G-113-8,1.08372
G-113,5992,CEE,Zain Malik,Female,4.18,G-113-8,1.163835
G-113,447,CCEB,Logan Green,Male,4.09,G-113-8,1.283252
G-113,3191,SSS,Gia Price,Female,4.12,G-113-9,0.963374
G-113,2364,EEE,Kaitlyn Carter,Female,3.94,G-113-9,1.04372
G-113,2536,CoB (NBS),Lydia Wang,Female,4.07,G-113-9,0.28321
G-113,647,ADM,Sherry Tan,Female,4.15,G-113-9,1.203569
G-113,3076,MSE,Rajiv Mehta,Male,3.88,G-113-9,1.364411
G-113,3705,CoB (NBS),Isaac Wong,Male,4.04,G-113-10,0.403208
G-113,913,SSS,Siti binti Ahmad,Female,4.14,G-113-10,0.963496
G-113,5045,CoB (NBS),Grace Young,Female,4.01,G-113-10,0.283277
G-113,5740,CCDS,Bharat Menon,Male,3.78,G-113-10,1.086203
G-113,415,SPMS,Maximus Wright,Male,4.12,G-113-10,1.283374
G-114,366,CoB (NBS),Troy Wong,Male,4.52,G-114-1,0.524555
G-114,4028,CCDS,Svetlana Petrovna,Female,3.94,G-114-1,0.918114
G-114,3540,CoE,Rida Khan,Female,4.02,G-114-1,1.077403
G-114,3391,NIE,Aubree King,Female,4.14,G-114-1,1.117295
G-114,3367,MSE,Isaac Lee,Male,4.01,G-114-1,1.397464
G-114,2258,MAE,Zachary Tan,Male,4.02,G-114-2,1.237403
G-114,4687,CCEB,Sophie Patel,Female,4.02,G-114-2,0.957403
G-114,5810,ASE,Alia Zainal,Female,4.14,G-114-2,1.117295
G-114,5393,SBS,Jueqi,Female,4.2,G-114-2,1.157673
G-114,901,CEE,Orion Setiawan,Male,4.22,G-114-2,1.437864
G-114,4546,CCDS,Cheng Zhang,Female,4.08,G-114-3,0.917205
G-114,3787,CCEB,Misha Rani,Female,4.14,G-114-3,0.957295
G-114,3478,SSS,Maya Zhao,Female,4.12,G-114-3,1.117233
G-114,5647,SPMS,Hannah Tan,Female,4.04,G-114-3,1.157305
G-114,1410,NIE,Amit Sharma,Male,4.21,G-114-3,1.437765
G-114,2640,CCDS,Lily Tan,Female,4.1,G-114-4,0.917203
G-114,5032,CCEB,Mira Khan,Female,4.03,G-114-4,0.95735
G-114,5416,MSE,Iris Lim,Female,4.03,G-114-4,1.07735
G-114,2633,SSS,Lia Harum,Female,4.25,G-114-4,1.118209
G-114,1906,ASE,Azman bin Rahman,Male,4.15,G-114-4,1.437338
G-114,2519,CoB (NBS),Ariana Richardson,Female,4.18,G-114-5,0.197515
G-114,3528,MAE,Gloria Li,Female,4.02,G-114-5,0.917403
G-114,1493,EEE,Kira Foster,Female,3.85,G-114-5,0.999527
G-114,1627,CCEB,Ravi Chandran,Male,3.95,G-114-5,1.277997
G-114,4157,CoE,Rohan Sharma,Male,4.48,G-114-5,1.403247
G-114,1030,CoB (NBS),Thea Wang,Female,4.05,G-114-6,0.197268
G-114,5574,MAE,Gauri Mehta,Female,4.14,G-114-6,0.917295
G-114,51,EEE,Wani Binti Azhar,Female,4.05,G-114-6,0.997268
G-114,5062,CCDS,Dong-Wook Choi,Male,4.14,G-114-6,1.237295
G-114,1770,ADM,Xiao Wei,Male,4.03,G-114-6,1.39735
G-114,454,MAE,Luna Tsai,Female,4.09,G-114-7,0.9172
G-114,2907,CCEB,Abigail Lewis,Female,4.06,G-114-7,0.957239
G-114,5017,ADM,Sofia Cheng,Female,4.04,G-114-7,1.077305
G-114,2324,CEE,Sana Malik,Female,4.15,G-114-7,1.117338
G-114,4874,CoE,Rei Takahashi,Male,4.02,G-114-7,1.397403
G-114,2208,CoB (NBS),Saira Raza,Female,4.08,G-114-8,0.197205
G-114,1382,CCDS,Deepa Sharma,Female,4.12,G-114-8,0.917233
G-114,648,CCEB,Bella Goh,Female,3.95,G-114-8,0.957997
G-114,2218,MAE,Guixiang,Male,4.1,G-114-8,1.237203
G-114,1191,EEE,Oki Andri,Male,4.1,G-114-8,1.317203
G-114,1837,WKW SCI,Mila Wang,Female,3.88,G-114-9,0.198984
G-114,3400,CCDS,Kabir Singh,Female,4.19,G-114-9,0.91759
G-114,5405,MSE,Li Chan,Female,4.19,G-114-9,1.07759
G-114,5891,MAE,Alan Chan,Male,4.02,G-114-9,1.237403
G-114,5926,EEE,Xander Morris,Male,4.03,G-114-9,1.31735
G-114,9,MAE,Nguyen Thi Thanh,Female,4.08,G-114-10,0.917205
G-114,4464,CCDS,Rosa Tan,Female,4.06,G-114-10,0.917239
G-114,3725,ADM,Miho Nishimura,Female,4.08,G-114-10,1.077205
G-114,561,CoB (NBS),Shawn Ng,Male,4.03,G-114-10,0.51735
G-114,319,EEE,Tariq Khan,Male,4.02,G-114-10,1.317403
G-115,4330,CoB (NBS),Oliver Lim,Male,4.12,G-115-1,0.350425
G-115,2920,CCEB,Fiona Li,Female,4.09,G-115-1,1.070401
G-115,3571,EEE,Nathan Davis,Male,4.22,G-115-1,1.111027
G-115,4737,SPMS,Alya Binti Zainal,Female,4.03,G-115-1,1.190568
G-115,3854,ASE,Kohei Tanaka,Male,4.13,G-115-1,1.27045
