Tutorial Group,Total Students,Overall Avg CGPA,Group Number,Group Size,Group Students,Group Avg CGPA,Male Ratio,Female Ratio,School Diversity,GPA Variance,Gender Variance,Vector Displacement
G-91,50,4.09,Group 2,5,"Alyssa Yeo, Ryan Peterson, Haris Malik, Yoko Taniguchi, Xavier Cox",4.06,0.6,0.4,5,0.0139,0.96,0.0772
G-91,50,4.09,Group 3,5,"Exiang, Landon Liu, Ajay Thakur, Lyra Tsai, Nadia Aziz",4.08,0.4,0.6,5,0.0012,0.96,0.0876
G-91,50,4.09,Group 4,5,"Mia Sun, Gunnar Yang, Zane Chen, Samia Khan, Clara Xu",4.08,0.4,0.6,5,0.0052,0.96,0.0876
G-91,50,4.09,Group 5,5,"Sofia Lin, Gavin Tan, Aiyun Zhou, Ha Tran, Alya Binti Harun",4.13,0.4,0.6,5,0.0193,0.96,0.0893
G-91,50,4.09,Group 6,5,"Zainab Binti Musa, Akash Choudhary, Hui Ling Ng, Fatima Ali, Huang Wei Lim",4.08,0.6,0.4,5,0.0156,0.96,0.1007
G-91,50,4.09,Group 7,5,"Kira Sato, Xing Wei, Karthik Nair, Tallulah Tan, Samuel Lim",4.08,0.6,0.4,5,0.0017,0.96,0.1167
G-91,50,4.09,Group 8,5,"Samantha Ng, Wei Ming, Kiran Nair, Elena Morales, Andrew Wong",4.1,0.6,0.4,5,0.0041,0.96,0.1168
G-91,50,4.09,Group 9,5,"Lily Rogers, Tristan Zhang, Qiao Min, Michael Zhang, Aria Wang",4.1,0.4,0.6,5,0.0085,0.96,0.1117
G-91,50,4.09,Group 10,5,"Vikram Rao, Charlotte Anderson, Xander Wang, Oliver Chen, Tanisha Malhotra",4.07,0.6,0.4,5,0.0204,0.96,0.1089
G-92,50,4.1,Group 1,5,"Kevin Chang, Avery Reyes, Shalini Rao, Jett Green, Zane Tan",4.11,0.6,0.4,5,0.0138,0.96,0.0937
G-92,50,4.1,Group 2,5,"Heng Wei, Abigail Lee, Nico Lim, Fathima Khan, Michael Brown",4.09,0.6,0.4,5,0.0173,0.96,0.0856
G-92,50,4.1,Group 3,5,"Anum Iqbal, Ricky Tan, Hao Jun Lim, Lan Xiu, Aria Patel",4.12,0.4,0.6,5,0.0047,0.96,0.105
G-92,50,4.1,Group 4,5,"Riley Green, Lucas Lee, Vincent Wong, Salina Binti Omar, Jasmine Zhao",4.08,0.4,0.6,5,0.0099,0.96,0.1049
G-92,50,4.1,Group 5,5,"Erica Chen, Harris Rahman, Khanh Nguyen, Rania Noor, Sara Zhang",4.09,0.4,0.6,5,0.0103,0.96,0.1044
G-92,50,4.1,Group 6,5,"Sarah Kelly, Ilya Semyonov, Tariq Khan, Husni Bin Mohd, Sasha Lim",4.11,0.6,0.4,5,0.0035,0.96,0.1015
G-92,50,4.1,Group 7,5,"Ella Ramirez, Xander Yip, Quin Tsang, Kuzaimi Bin Rahman, Megan Tan",4.12,0.6,0.4,5,0.0091,0.96,0.1018
G-92,50,4.1,Group 8,5,"Lily Smith, Qais Bin Mohd, Harper Chen, Nicolas Brown, Tatiana Ivanovna",4.11,0.4,0.6,5,0.0118,0.96,0.1044
G-92,50,4.1,Group 9,5,"Amit Chandra, Jing Chen, Samantha Evans, Leo Turner, Ming Zhou",4.05,0.6,0.4,5,0.0157,0.96,0.1118
G-92,50,4.1,Group 10,5,"Carter Young, Tobias Li, Jessie Tan, Samuel Robinson, Qistina Binti Mohd",4.12,0.6,0.4,5,0.0069,0.96,0.1338
G-93,50,4.13,Group 1,5,"Niamh Wright, Darren Yeo, Zara Johnson, Zhi Zhen, Sari Rakhmawati",4.21,0.4,0.6,5,0.0921,0.96,0.0801
G-93,50,4.13,Group 2,5,"Sofia Williams, Henry Lin, Meera Iyer, Finn Walker, Lucas Ong",4.13,0.6,0.4,5,0.002,0.96,0.0956
G-93,50,4.13,Group 3,5,"Aisha Binti, Logan Perry, Benjamin Zhang, Ronghua, Rohan Bhatt",4.14,0.6,0.4,5,0.0073,0.96,0.0876
G-93,50,4.13,Group 4,5,"Khalisah Binti Mohd, Ulysses Yip, Oliver Wright, Akemi Saito, Charles Cooper",4.13,0.6,0.4,5,0.0468,0.96,0.0876
G-93,50,4.13,Group 5,5,"Disha Mehta, Kriti Jain, Joseph Parker, Rania Binti Ali, Chau Tran",4.11,0.4,0.6,5,0.0181,0.96,0.0791
G-93,50,4.13,Group 6,5,"Anu Joshi, Omar Khan, Yuan Lei, Lydia Bennett, Zane Chan",4.2,0.4,0.6,5,0.025,0.96,0.0878
G-93,50,4.13,Group 7,5,"Hiroshi Tanaka, Cika Puspita, Fitriani Rahayu, Zainab Malik, Adeel Hussain",4.14,0.4,0.6,5,0.0041,0.96,0.111
G-93,50,4.13,Group 8,5,"Carter Liu, Xiu Zhen Tan, Anya Tan, Sonia Kapoor, Peizhen",4.11,0.4,0.6,5,0.0043,0.96,0.1191
G-93,50,4.13,Group 9,5,"Maxwell Li, Lily White, Aman Kumar, Pamela Tan, Tanya Mohan",4.12,0.4,0.6,5,0.0032,0.96,0.119
G-93,50,4.13,Group 10,5,"Anjali Joshi, Willow Bennett, Tran Thi Luong, Holly Zhang, Liam Ng",4.03,0.2,0.8,5,0.0085,0.64,0.165
G-94,50,4.09,Group 1,5,"Zara Khan, Sofia Cooper, Ajay Bansal, Spencer Xu, Lara Wong",4.08,0.4,0.6,5,0.0011,0.96,0.0986
G-94,50,4.09,Group 2,5,"Zainab Rehman, Charlotte Foster, Ishika Roy, Mason Lee, Lorenzo Wu",4.08,0.4,0.6,5,0.0052,0.96,0.0986
G-94,50,4.09,Group 3,5,"Ivy Lin, Margaret Tan, Anita Devi, Jackson Allen, Wang Wei",4.1,0.4,0.6,5,0.016,0.96,0.0986
G-94,50,4.09,Group 4,5,"Scarlett Collins, Sheela Krishnan, Amir Bin Khair, Long Thi Bich, Nan Liu",4.08,0.4,0.6,5,0.0039,0.96,0.1146
G-94,50,4.09,Group 5,5,"Peixuan, Natalia Chen, James Nelson, Ezekiel Li, Saanvi Verma",4.11,0.4,0.6,5,0.0084,0.96,0.1148
G-94,50,4.09,Group 6,5,"Pallavi Reddy, Freddy Wong, Paola Santos, Caleb Hughes, Parker Wu",4.17,0.6,0.4,5,0.0315,0.96,0.1107
G-94,50,4.09,Group 7,5,"Shan Mei, Nikhil Bansal, Riley Turner, Ahmed Choudhary, Adriel Tan",4.0,0.6,0.4,5,0.0174,0.96,0.1186
G-94,50,4.09,Group 8,5,"Chloe Davis, Maya Huang, Hannah Morris, Paige Wong, Rully Prabowo",4.09,0.2,0.8,5,0.0031,0.64,0.1661
G-94,50,4.09,Group 9,5,"Cindy Tan, Ella Tan, Layla Alvi, Riya Kapoor, Kade Wu",4.11,0.2,0.8,5,0.0011,0.64,0.1663
G-94,50,4.09,Group 10,5,"Chloe Robinson, Fatimah Noor, Nida Javed, Gracie Hall, Houston Chen",4.05,0.2,0.8,5,0.0191,0.64,0.1667
G-95,50,4.07,Group 1,5,"Adil Khan, Malaya Chen, Hui Ying Tan, Kanya Setiawati, Matthew Baker",4.1,0.6,0.4,5,0.043,0.96,0.094
G-95,50,4.07,Group 2,5,"Siddharth Patil, Saniya Ali, Riku Nakamura, Scarlett Lee, Jae-Min Park",4.12,0.6,0.4,5,0.0458,0.96,0.0945
G-95,50,4.07,Group 3,5,"Saqib Khan, Madeline Wu, Igor Kuznetsov, Aubrey Collins, Koh Tze",3.99,0.6,0.4,5,0.014,0.96,0.1113
G-95,50,4.07,Group 4,5,"Christopher Martinez, Rishabh Yadav, Raegan Chen, Zara Binti Zain, Ying Hui",4.06,0.4,0.6,5,0.0121,0.96,0.116
G-95,50,4.07,Group 5,5,"Darren Scott, Anam Iqbal, Layla Tan, Liam Yu, Kunal Joshi",4.07,0.6,0.4,5,0.0077,0.96,0.1176
G-95,50,4.07,Group 6,5,"Subhash Yadav, Kenta Matsumoto, Manisha Wadhwa, Li Jing, Dahlia Cooper",4.04,0.4,0.6,5,0.0196,0.96,0.1162
G-95,50,4.07,Group 7,5,"Yong Cheng Tan, Kartik Nair, Selah Lin, Nianzu, Emily Ho",4.06,0.6,0.4,5,0.0215,0.96,0.1096
G-95,50,4.07,Group 8,5,"Souta Watanabe, Ailin, Lillian Cooper, Carter Li, Zara Noor",4.07,0.6,0.4,5,0.0278,0.96,0.1256
G-95,50,4.07,Group 9,5,"Rizky Hidayat, Caden Rivera, Lijun, Aditya Bansal, Quinton Young",4.08,0.8,0.2,5,0.0047,0.64,0.156
G-95,50,4.07,Group 10,5,"Jesse Bennett, Quincy Ramos, Isabella White, Ming Wei, Ming Yu",4.07,0.8,0.2,5,0.0055,0.64,0.164
G-96,50,4.07,Group 1,5,"Caiyun, Isaiah Li, Patty Lim, Cody Evans, Sophia Smith",4.09,0.4,0.6,5,0.0042,0.96,0.0538
G-96,50,4.07,Group 2,5,"Zahra Lestari, Samuel Robinson, Marina Tan, Kunal Sinha, Anjali Tiwari",4.07,0.4,0.6,5,0.0078,0.96,0.0537
G-96,50,4.07,Group 3,5,"Fang Xiu, Chad Dela Cruz, Ranya Al-Mansoori, Yun Chen, Ellie Bell",4.08,0.4,0.6,5,0.0165,0.96,0.0538
G-96,50,4.07,Group 4,5,"Jessica Tan, Ethan Harris, Dhruv Srivastava, Olive Lim, Vera Smith",4.09,0.4,0.6,5,0.0056,0.96,0.0618
G-96,50,4.07,Group 5,5,"Faisal Bukhari, Oscar Lim, Ayaan Shah, Ella Wright, Ying Xue",4.02,0.4,0.6,5,0.0084,0.96,0.0626
G-96,50,4.07,Group 6,5,"Samantha Flores, Asher Li, Victor Santos, Aisha Binti Rahman, Jin-Soo Lee",4.04,0.6,0.4,5,0.0114,0.96,0.0658
G-96,50,4.07,Group 7,5,"Zhaofeng, Jack Peterson, Una Kaur, Ellie Rivera, Liang Bo",4.04,0.4,0.6,5,0.0149,0.96,0.0861
G-96,50,4.07,Group 8,5,"Liam Wang, Sophie Taylor, Yumiko Watanabe, Gwen Kwan, Dmitri Andreevich",4.1,0.4,0.6,5,0.0447,0.96,0.1021
G-96,50,4.07,Group 9,5,"Alexander Green, Zara Ali, Rida Iqbal, Aditi Chai, Zhao Lei",4.09,0.4,0.6,5,0.0017,0.96,0.1178
G-96,50,4.07,Group 10,5,"Derek Chen, Manish Verma, Ritika Mehta, Nadia Binti Ahmad, Huilin",4.11,0.4,0.6,5,0.0025,0.96,0.1021
G-97,50,4.08,Group 1,5,"Siti Aminah Binti Ibrahim, Mei Xuan Tan, Mei Liu, Lachlan Thompson, Ali Raza",4.05,0.4,0.6,5,0.0142,0.96,0.0499
G-97,50,4.08,Group 2,5,"Kaira Lim, Ayesha Siddiqui, Asha Rahman, Chao Zhang, Grayson Wright",4.01,0.4,0.6,5,0.0127,0.96,0.0527
G-97,50,4.08,Group 3,5,"Olive Wong, Xiu Ying, Aria Thompson, Alexander Mitchell, Tony Tsang",4.07,0.4,0.6,5,0.0133,0.96,0.0656
G-97,50,4.08,Group 4,5,"Kiran Iyer, Keira Martinez, Savannah Wood, Quade Cruz, Quinn Yip",4.03,0.4,0.6,5,0.0181,0.96,0.0753
G-97,50,4.08,Group 5,5,"Kinsley Price, Rongxian, Kira Dewi, Zhou Wei, Jayden Chen",4.08,0.4,0.6,5,0.0234,0.96,0.0975
G-97,50,4.08,Group 6,5,"Jin-Ah Kim, Bella Ramirez, Maya Chua, Long Thi Bich, Wei Fang",4.1,0.4,0.6,5,0.0217,0.96,0.0981
G-97,50,4.08,Group 7,5,"Maya Wood, Scarlett Evans, Bashir Raza, Lola Zhao, Margo Wang",4.09,0.2,0.8,5,0.0111,0.64,0.0926
G-97,50,4.08,Group 8,5,"Violet Lee, Bohan, Wicaksono Adi, Tanya Acharya, Bodhi Yang",4.14,0.4,0.6,5,0.0035,0.96,0.1013
G-97,50,4.08,Group 9,5,"Akira Kobayashi, Zohra Khan, Hannah Rogers, Layla Zhao, Adrian Chen",4.06,0.2,0.8,5,0.0112,0.64,0.1487
G-97,50,4.08,Group 10,5,"Maya Gupta, Emily Evans, Priti Choudhary, Diana Khan, Jasmine Wong",4.12,0.0,1.0,5,0.0103,0.0,0.1816
G-98,50,4.09,Group 1,5,"Budi Santoso, Tara Menon, Zhi Xuan, Avery Smith, Victoria Reed",4.03,0.4,0.6,5,0.0056,0.96,0.0865
G-98,50,4.09,Group 2,5,"Dhruv Singh, Zoe Lee, Colton Bailey, Nina Lin, Henry Hill",4.09,0.6,0.4,5,0.0014,0.96,0.0978
G-98,50,4.09,Group 3,5,"Haru Yamaguchi, Emily Li, Jason Lam, Michelle Lee, Diana Binti Mohd",4.04,0.4,0.6,5,0.0094,0.96,0.0941
G-98,50,4.09,Group 4,5,"Caleb Lim, Paige Wang, Hugo Yang, Mindy Kwan, Umar Sembiring",4.02,0.6,0.4,5,0.0183,0.96,0.0995
G-98,50,4.09,Group 5,5,"Logan Taylor, Uriah Salazar, Katherine Young, Judah Hall, Leah Wilson",4.08,0.6,0.4,5,0.0029,0.96,0.0897
G-98,50,4.09,Group 6,5,"Syahrul Bin Omar, Aiden Chen, Abigail King, Carter Lee, Maya Lewis",4.08,0.6,0.4,5,0.0049,0.96,0.0898
G-98,50,4.09,Group 7,5,"Jae-Suk Jung, Matthew Evans, Hana Wong, Josh Thompson, Kaiming",4.05,0.6,0.4,5,0.0062,0.96,0.0901
G-98,50,4.09,Group 8,5,"Siddharth Mehta, Finnley Brooks, Jay Patel, Ryusei Nakamura, Nianzu",4.13,0.8,0.2,5,0.0118,0.64,0.1157
G-98,50,4.09,Group 9,5,"Gage Fisher, Dawn Lim, Alexander King, Henry Bennett, Pei Li",4.09,0.6,0.4,4,0.0206,0.96,0.1537
G-98,50,4.09,Group 10,5,"Asher Wang, Asha Devi, Malachi Foster, Liu Chen, Ritika Sharma",4.25,0.6,0.4,4,0.0243,0.96,0.1633
G-99,50,4.06,Group 1,5,"Sophie Rivera, Ikram Tan, Ronin Huang, Aki Yoshida, Naoko Ueda",4.02,0.4,0.6,5,0.0133,0.96,0.0975
G-99,50,4.06,Group 2,5,"Kiran Malhotra, Travis Wong, Zachary Chen, Samantha Rogers, Kylan Yang",4.07,0.6,0.4,5,0.013,0.96,0.0989
G-99,50,4.06,Group 3,5,"Natalia Fedorova, Queenie Li, Manoj Patel, Samuel Wright, Michael Walker",4.07,0.6,0.4,5,0.0035,0.96,0.0909
G-99,50,4.06,Group 4,5,"Karla Bautista, Fatima Iqbal, Vikas Mehta, Ali Zain, William Yang",4.05,0.6,0.4,5,0.0109,0.96,0.099
G-99,50,4.06,Group 5,5,"Meera Shah, Katherine Morales, Aaliyah Howard, Hassan Shah, Matthew Garcia",4.06,0.4,0.6,5,0.0193,0.96,0.1034
G-99,50,4.06,Group 6,5,"Lian Chen, Farah Binti Omar, Layla Turner, Niko Setiawan, Nash Li",4.1,0.4,0.6,5,0.0078,0.96,0.1207
G-99,50,4.06,Group 7,5,"Ruby Nelson, Zion Tan, Mai Tran, Qasim Bin Noor, Natalia Wong",4.08,0.4,0.6,5,0.0023,0.96,0.1275
G-99,50,4.06,Group 8,5,"Aria Wadhwa, Rina Tan, Ella Santos, Nobu Yamamoto, Rafael De Leon",4.07,0.4,0.6,5,0.0017,0.96,0.1354
G-99,50,4.06,Group 9,5,"Hana Binti Ali, Maya Morgan, Nisha Malik, Phan Duc Minh, Daniel White",4.04,0.4,0.6,5,0.0011,0.96,0.1438
G-99,50,4.06,Group 10,5,"Sana Tan, Xiaoling Zhang, Joanna Tan, Amaya Tan, Maya Hughes",4.08,0.0,1.0,5,0.0154,0.0,0.215
